Order ID,Order Date,Customer ID,Segment,Region,Category,Product Name,Quantity,Discount,Sales,Profit,Ship Mode,Profit Margin %,Order Month,Order Year
ORD-01240,2024-07-08,CUST-1298,Consumer,North,Furniture,Study Table,1,0.0,6547.2,770.82,Standard,11.77,2024-07,2024
ORD-02313,2025-12-19,CUST-0363,Consumer,West,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2025-12,2025
ORD-02075,2024-10-05,CUST-1039,Corporate,East,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2024-10,2024
ORD-01597,2024-07-24,CUST-1305,Corporate,West,Clothing,Formal Shirt,2,0.0,4044.04,413.86,Standard,10.23,2024-07,2024
ORD-02232,2025-10-20,CUST-1015,Corporate,South,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2025-10,2025
ORD-02719,2024-09-18,CUST-1248,Consumer,East,Clothing,Rain Jacket,2,0.0,2531.22,217.27,Same Day,8.58,2024-09,2024
ORD-01768,2025-04-29,CUST-1190,Consumer,South,Office Supplies,Sticky Notes Pack,3,0.0,735.69,118.75,Express,16.14,2025-04,2025
ORD-01929,2025-01-14,CUST-0863,Consumer,West,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2025-01,2025
ORD-02188,2025-08-16,CUST-0104,Consumer,West,Clothing,Sports Cap,1,0.0,1518.88,166.04,Express,10.93,2025-08,2025
ORD-02538,2024-07-01,CUST-0074,Consumer,North,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Express,25.06,2024-07,2024
ORD-01522,2024-05-04,CUST-1360,Home Office,West,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2024-05,2024
ORD-02721,2024-02-21,CUST-1312,Corporate,West,Furniture,Filing Cabinet,1,0.2,6160.9,1179.04,Standard,19.14,2024-02,2024
ORD-03053,2024-08-02,CUST-0200,Home Office,West,Office Supplies,Printer Ink Cartridge,3,0.0,1112.85,277.52,Same Day,24.94,2024-08,2024
ORD-01066,2025-06-19,CUST-0650,Home Office,North,Electronics,Webcam HD,1,0.0,4621.72,955.68,Express,20.68,2025-06,2025
ORD-01205,2024-05-10,CUST-0959,Consumer,North,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2024-05,2024
ORD-01111,2025-07-18,CUST-1147,Corporate,North,Electronics,Webcam HD,1,0.0,4621.72,955.68,Express,20.68,2025-07,2025
ORD-01154,2025-05-10,CUST-0443,Consumer,East,Electronics,Smartwatch,1,0.0,1651.05,436.58,Express,26.44,2025-05,2025
ORD-01045,2025-05-11,CUST-0522,Corporate,West,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2025-05,2025
ORD-01569,2025-12-04,CUST-0996,Consumer,North,Electronics,USB-C Charger,3,0.0,7806.93,1559.21,Standard,19.97,2025-12,2025
ORD-01503,2024-08-26,CUST-0087,Consumer,West,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-08,2024
ORD-01299,2025-05-09,CUST-1069,Corporate,North,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2025-05,2025
ORD-02006,2025-03-24,CUST-0593,Consumer,South,Office Supplies,Sticky Notes Pack,2,0.0,490.46,79.16,Standard,16.14,2025-03,2025
ORD-02395,2025-10-24,CUST-1059,Corporate,North,Furniture,Bookshelf,1,0.0,1301.6,351.95,Standard,27.04,2025-10,2025
ORD-01519,2024-09-18,CUST-0274,Consumer,East,Office Supplies,A4 Paper Ream,4,0.1,1492.02,83.75,Standard,5.61,2024-09,2024
ORD-01170,2025-09-26,CUST-0474,Consumer,South,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-09,2025
ORD-02208,2025-12-04,CUST-1044,Home Office,South,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Express,29.17,2025-12,2025
ORD-02973,2024-01-11,CUST-1180,Consumer,South,Electronics,Smartwatch,1,0.15,1403.39,307.94,Express,21.94,2024-01,2024
ORD-01933,2024-12-08,CUST-0870,Consumer,South,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2024-12,2024
ORD-01701,2024-11-09,CUST-1118,Consumer,West,Clothing,Hoodie,2,0.0,3115.6,647.55,Standard,20.78,2024-11,2024
ORD-01472,2024-11-04,CUST-1276,Home Office,East,Electronics,Power Bank 10000mAh,1,0.15,1379.68,297.8,Standard,21.58,2024-11,2024
ORD-03016,2024-05-03,CUST-0431,Consumer,South,Office Supplies,Ballpoint Pen Box,1,0.05,76.3,24.78,Express,32.48,2024-05,2024
ORD-01639,2025-11-14,CUST-0170,Home Office,North,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2025-11,2025
ORD-02560,2024-10-09,CUST-0113,Corporate,North,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2024-10,2024
ORD-01105,2025-06-01,CUST-0944,Consumer,North,Office Supplies,Ballpoint Pen Box,1,0.0,80.32,27.29,Standard,33.98,2025-06,2025
ORD-01668,2025-03-09,CUST-0349,Consumer,East,Clothing,Formal Shirt,2,0.1,3639.64,263.28,Standard,7.23,2025-03,2025
ORD-01892,2025-02-26,CUST-0195,Consumer,North,Office Supplies,A4 Paper Ream,1,0.1,373.0,20.94,Standard,5.61,2025-02,2025
ORD-02106,2024-08-12,CUST-1334,Consumer,South,Clothing,Formal Shirt,1,0.15,1718.72,98.55,Standard,5.73,2024-08,2024
ORD-01810,2024-09-03,CUST-1308,Home Office,North,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2024-09,2024
ORD-02815,2025-05-02,CUST-0243,Consumer,West,Furniture,Recliner Sofa,1,0.0,6837.7,654.65,Standard,9.57,2025-05,2025
ORD-02945,2025-02-17,CUST-0121,Corporate,West,Furniture,Filing Cabinet,1,0.0,7701.13,1935.86,Standard,25.14,2025-02,2025
ORD-02280,2024-04-05,CUST-0257,Consumer,South,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2024-04,2024
ORD-02837,2025-07-12,CUST-0595,Consumer,East,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Express,28.75,2025-07,2025
ORD-02280,2024-04-05,CUST-0257,Consumer,South,Electronics,Laptop Stand,1,0.15,1553.03,319.22,Standard,20.55,2024-04,2024
ORD-01617,2025-02-10,CUST-1323,Consumer,West,Office Supplies,A4 Paper Ream,2,0.0,828.9,71.4,Standard,8.61,2025-02,2025
ORD-01939,2025-03-25,CUST-0710,Consumer,West,Electronics,USB-C Charger,1,0.1,2342.08,397.5,Standard,16.97,2025-03,2025
ORD-02869,2024-05-20,CUST-0450,Consumer,South,Office Supplies,Stapler,1,0.0,252.46,54.35,Express,21.53,2024-05,2024
ORD-01132,2025-05-05,CUST-1351,Corporate,North,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2025-05,2025
ORD-03032,2024-12-02,CUST-0123,Home Office,North,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2024-12,2024
ORD-02397,2025-02-03,CUST-1336,Consumer,East,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-02,2025
ORD-01408,2025-06-12,CUST-0961,Corporate,East,Furniture,Bean Bag,1,0.0,7533.04,835.59,Standard,11.09,2025-06,2025
ORD-01742,2024-10-28,CUST-0981,Corporate,North,Office Supplies,Desk Organizer,2,0.0,361.48,46.17,Express,12.77,2024-10,2024
ORD-03022,2025-02-21,CUST-1131,Consumer,East,Furniture,Filing Cabinet,1,0.0,7701.13,1935.86,Standard,25.14,2025-02,2025
ORD-01944,2025-08-17,CUST-0273,Consumer,West,Clothing,Rain Jacket,1,0.0,1265.61,108.63,Standard,8.58,2025-08,2025
ORD-01903,2024-03-04,CUST-0709,Corporate,South,Office Supplies,Whiteboard Marker Set,1,0.1,146.07,38.02,Standard,26.03,2024-03,2024
ORD-01075,2025-01-06,CUST-0366,Consumer,East,Clothing,Running Shoes,2,0.0,2126.22,509.33,Same Day,23.95,2025-01,2025
ORD-01828,2024-08-05,CUST-0617,Consumer,South,Furniture,Bean Bag,2,0.0,15066.08,1671.18,Same Day,11.09,2024-08,2024
ORD-02322,2025-06-11,CUST-0869,Home Office,East,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2025-06,2025
ORD-01353,2024-09-06,CUST-1204,Corporate,West,Office Supplies,File Folder Pack,4,0.0,660.92,213.94,Standard,32.37,2024-09,2024
ORD-01820,2024-02-22,CUST-1329,Corporate,West,Furniture,Recliner Sofa,1,0.1,6153.93,404.57,Standard,6.57,2024-02,2024
ORD-02916,2024-06-12,CUST-0903,Corporate,South,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Express,29.17,2024-06,2024
ORD-01318,2024-02-06,CUST-1233,Corporate,North,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-02,2024
ORD-02112,2024-04-16,CUST-0128,Corporate,East,Clothing,Sports Cap,1,0.2,1215.1,59.92,Standard,4.93,2024-04,2024
ORD-02476,2024-03-09,CUST-1288,Consumer,North,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2024-03,2024
ORD-01030,2024-10-20,CUST-0525,Consumer,North,Clothing,Rain Jacket,1,0.1,1139.05,63.6,Express,5.58,2024-10,2024
ORD-02054,2025-09-14,CUST-1391,Corporate,North,Clothing,Hoodie,2,0.0,3115.6,647.55,Express,20.78,2025-09,2025
ORD-02951,2025-11-22,CUST-0829,Consumer,South,Office Supplies,A4 Paper Ream,1,0.1,373.0,20.94,Standard,5.61,2025-11,2025
ORD-02385,2024-10-27,CUST-1248,Consumer,North,Office Supplies,Sticky Notes Pack,1,0.05,232.97,34.11,Standard,14.64,2024-10,2024
ORD-01114,2025-08-26,CUST-0465,Consumer,North,Clothing,Formal Shirt,4,0.2,6470.46,273.94,Standard,4.23,2025-08,2025
ORD-01213,2024-01-12,CUST-0974,Consumer,North,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Express,26.09,2024-01,2024
ORD-03023,2024-04-15,CUST-1212,Consumer,East,Electronics,Bluetooth Speaker,1,0.1,5281.52,906.33,Same Day,17.16,2024-04,2024
ORD-02825,2024-07-19,CUST-1360,Home Office,East,Office Supplies,Desk Organizer,1,0.05,171.7,19.36,Express,11.28,2024-07,2024
ORD-01693,2024-01-08,CUST-0734,Consumer,East,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Standard,26.09,2024-01,2024
ORD-02412,2025-07-28,CUST-0578,Consumer,North,Clothing,Denim Jeans,4,0.05,2004.46,448.33,Same Day,22.37,2025-07,2025
ORD-01841,2025-07-24,CUST-0036,Corporate,East,Electronics,Smartwatch,2,0.0,3302.1,873.15,Express,26.44,2025-07,2025
ORD-02515,2025-02-16,CUST-1283,Consumer,East,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Express,29.02,2025-02,2025
ORD-02774,2024-06-23,CUST-1067,Corporate,North,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2024-06,2024
ORD-01704,2024-06-10,CUST-0643,Consumer,North,Furniture,Filing Cabinet,1,0.2,6160.9,1179.04,Standard,19.14,2024-06,2024
ORD-01874,2025-12-18,CUST-1285,Consumer,West,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Express,20.16,2025-12,2025
ORD-03056,2024-07-20,CUST-1225,Consumer,North,Furniture,Study Table,1,0.0,6547.2,770.82,Express,11.77,2024-07,2024
ORD-02918,2024-11-02,CUST-0236,Home Office,East,Office Supplies,Sticky Notes Pack,3,0.1,662.12,87.01,Standard,13.14,2024-11,2024
ORD-02970,2024-07-23,CUST-0378,Consumer,South,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Same Day,28.75,2024-07,2024
ORD-02360,2024-12-02,CUST-1300,Corporate,East,Office Supplies,Stapler,1,0.05,239.84,48.04,Standard,20.03,2024-12,2024
ORD-01583,2025-02-21,CUST-1198,Corporate,South,Electronics,Wireless Mouse,1,0.05,4540.39,410.58,Standard,9.04,2025-02,2025
ORD-01735,2025-12-20,CUST-1079,Corporate,East,Furniture,Bookshelf,4,0.0,5206.4,1407.78,Standard,27.04,2025-12,2025
ORD-02155,2024-02-28,CUST-0398,Consumer,East,Clothing,Cotton T-Shirt,1,0.0,1214.78,110.83,Express,9.12,2024-02,2024
ORD-01984,2025-05-13,CUST-0706,Consumer,South,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-05,2025
ORD-01636,2025-04-18,CUST-0956,Consumer,North,Electronics,Noise Cancelling Headphones,2,0.1,8448.61,2198.02,Standard,26.02,2025-04,2025
ORD-01424,2025-12-06,CUST-0716,Consumer,North,Furniture,Bookshelf,1,0.0,1301.6,351.95,Standard,27.04,2025-12,2025
ORD-02844,2024-11-01,CUST-1258,Corporate,North,Furniture,Study Table,1,0.1,5892.48,516.97,Standard,8.77,2024-11,2024
ORD-02896,2025-02-26,CUST-1095,Home Office,East,Electronics,Power Bank 10000mAh,1,0.05,1541.99,379.1,Express,24.59,2025-02,2025
ORD-01018,2024-10-05,CUST-1332,Home Office,East,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-10,2024
ORD-02259,2024-11-15,CUST-1248,Consumer,West,Office Supplies,File Folder Pack,2,0.0,330.46,106.97,Standard,32.37,2024-11,2024
ORD-02174,2024-06-23,CUST-0622,Home Office,East,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Standard,29.02,2024-06,2024
ORD-02259,2024-11-15,CUST-1248,Consumer,West,Electronics,Laptop Stand,1,0.1,1644.38,362.67,Standard,22.06,2024-11,2024
ORD-02506,2025-11-07,CUST-0432,Corporate,West,Furniture,Recliner Sofa,2,0.0,13675.4,1309.31,Express,9.57,2025-11,2025
ORD-02863,2025-01-07,CUST-0982,Corporate,North,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-01,2025
ORD-02936,2024-04-24,CUST-0459,Consumer,North,Electronics,Power Bank 10000mAh,2,0.0,3246.3,846.8,Express,26.09,2024-04,2024
ORD-02850,2024-10-22,CUST-0725,Consumer,East,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Express,29.03,2024-10,2024
ORD-02702,2025-07-07,CUST-0435,Consumer,East,Electronics,Smartwatch,1,0.0,1651.05,436.58,Standard,26.44,2025-07,2025
ORD-02462,2025-10-13,CUST-1125,Corporate,North,Clothing,Sports Cap,1,0.05,1442.94,136.09,Standard,9.43,2025-10,2025
ORD-01132,2025-05-05,CUST-1351,Corporate,North,Office Supplies,Sticky Notes Pack,2,0.0,490.46,79.16,Standard,16.14,2025-05,2025
ORD-02172,2025-10-31,CUST-0125,Consumer,North,Furniture,Bookshelf,1,0.1,1171.44,281.61,Standard,24.04,2025-10,2025
ORD-01706,2025-09-27,CUST-0473,Corporate,East,Clothing,Hoodie,1,0.0,1557.8,323.78,Standard,20.78,2025-09,2025
ORD-02897,2024-04-23,CUST-0585,Consumer,West,Office Supplies,Stapler,3,0.0,757.38,163.05,Same Day,21.53,2024-04,2024
ORD-02139,2024-10-12,CUST-0335,Consumer,North,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,79.23,Express,21.36,2024-10,2024
ORD-01613,2024-12-15,CUST-1153,Corporate,West,Clothing,Running Shoes,1,0.2,850.49,152.7,Standard,17.95,2024-12,2024
ORD-01440,2024-08-08,CUST-0654,Consumer,East,Electronics,Wireless Mouse,3,0.0,14338.08,1511.63,Standard,10.54,2024-08,2024
ORD-02900,2024-05-16,CUST-0805,Consumer,North,Furniture,Study Table,1,0.05,6219.84,638.98,Same Day,10.27,2024-05,2024
ORD-02824,2025-12-05,CUST-0812,Consumer,North,Clothing,Denim Jeans,1,0.0,527.49,125.89,Express,23.87,2025-12,2025
ORD-01485,2024-07-07,CUST-0801,Corporate,East,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Standard,25.06,2024-07,2024
ORD-01125,2025-12-29,CUST-0609,Consumer,North,Clothing,Hoodie,1,0.1,1402.02,249.34,Standard,17.78,2025-12,2025
ORD-02049,2024-08-17,CUST-0559,Home Office,East,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2024-08,2024
ORD-03008,2025-11-12,CUST-0241,Consumer,East,Electronics,Wireless Mouse,2,0.1,8602.85,648.89,Standard,7.54,2025-11,2025
ORD-01272,2025-06-24,CUST-0186,Home Office,North,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Same Day,28.75,2025-06,2025
ORD-02284,2024-12-09,CUST-0844,Consumer,West,Clothing,Rain Jacket,1,0.0,1265.61,108.63,Express,8.58,2024-12,2024
ORD-01599,2025-03-07,CUST-0994,Corporate,South,Electronics,Wireless Mouse,2,0.1,8602.85,648.89,Standard,7.54,2025-03,2025
ORD-02815,2025-05-02,CUST-0243,Consumer,West,Office Supplies,Whiteboard Marker Set,2,0.0,324.6,94.22,Standard,29.03,2025-05,2025
ORD-02403,2024-10-02,CUST-1344,Consumer,West,Electronics,Bluetooth Speaker,1,0.05,5574.94,1040.31,Standard,18.66,2024-10,2024
ORD-02811,2025-06-08,CUST-0430,Consumer,South,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2025-06,2025
ORD-02303,2025-02-27,CUST-0006,Home Office,East,Furniture,Bed Side Table,2,0.0,10503.18,3063.28,Express,29.17,2025-02,2025
ORD-02662,2024-05-21,CUST-0212,Corporate,North,Furniture,Bookshelf,2,0.0,2603.2,703.89,Standard,27.04,2024-05,2024
ORD-01883,2024-05-31,CUST-0528,Corporate,East,Clothing,Rain Jacket,1,0.1,1139.05,63.6,Standard,5.58,2024-05,2024
ORD-02331,2024-10-03,CUST-1119,Corporate,South,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2024-10,2024
ORD-02217,2025-03-01,CUST-0425,Home Office,West,Electronics,Power Bank 10000mAh,1,0.15,1379.68,297.8,Standard,21.58,2025-03,2025
ORD-01657,2025-08-21,CUST-0009,Consumer,East,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2025-08,2025
ORD-02610,2024-11-10,CUST-0235,Consumer,North,Electronics,Smartwatch,1,0.0,1651.05,436.58,Same Day,26.44,2024-11,2024
ORD-01520,2024-02-09,CUST-0879,Consumer,West,Office Supplies,Printer Ink Cartridge,1,0.1,333.86,73.24,Standard,21.94,2024-02,2024
ORD-01990,2024-05-21,CUST-0761,Corporate,North,Clothing,Formal Shirt,2,0.0,4044.04,413.86,Same Day,10.23,2024-05,2024
ORD-01397,2024-06-05,CUST-1287,Consumer,East,Clothing,Denim Jeans,1,0.0,527.49,125.89,Standard,23.87,2024-06,2024
ORD-01026,2024-04-30,CUST-0481,Corporate,North,Clothing,Rain Jacket,1,0.0,1265.61,108.63,Standard,8.58,2024-04,2024
ORD-01653,2025-11-23,CUST-0324,Corporate,West,Electronics,Noise Cancelling Headphones,2,0.0,9387.34,2723.86,Standard,29.02,2025-11,2025
ORD-01061,2025-02-12,CUST-1394,Consumer,South,Clothing,Woolen Sweater,1,0.0,1899.39,546.14,Standard,28.75,2025-02,2025
ORD-01551,2025-10-01,CUST-0468,Consumer,North,Clothing,Woolen Sweater,1,0.1,1709.45,440.24,Express,25.75,2025-10,2025
ORD-01455,2024-03-28,CUST-0241,Corporate,East,Furniture,Bean Bag,1,0.1,6779.74,548.64,Standard,8.09,2024-03,2024
ORD-01355,2025-02-03,CUST-1352,Consumer,East,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Same Day,29.03,2025-02,2025
ORD-02737,2024-10-09,CUST-0937,Consumer,North,Furniture,Wall Shelf,1,0.0,8917.06,1764.81,Standard,19.79,2024-10,2024
ORD-02545,2025-10-23,CUST-0478,Consumer,East,Office Supplies,Whiteboard Marker Set,3,0.1,438.21,114.05,Standard,26.03,2025-10,2025
ORD-02888,2025-10-25,CUST-1334,Corporate,East,Electronics,USB-C Charger,1,0.1,2342.08,397.5,Standard,16.97,2025-10,2025
ORD-02762,2024-11-25,CUST-0559,Consumer,South,Electronics,Wireless Mouse,1,0.0,4779.36,503.88,Standard,10.54,2024-11,2024
ORD-02912,2025-10-23,CUST-0882,Corporate,East,Electronics,USB-C Charger,1,0.1,2342.08,397.5,Standard,16.97,2025-10,2025
ORD-03002,2025-08-12,CUST-0769,Consumer,West,Electronics,USB-C Charger,2,0.15,4423.93,684.48,Standard,15.47,2025-08,2025
ORD-01852,2024-01-27,CUST-1304,Home Office,South,Furniture,Bed Side Table,1,0.0,5251.59,1531.64,Standard,29.17,2024-01,2024
ORD-02234,2024-12-10,CUST-1162,Corporate,East,Office Supplies,A4 Paper Ream,1,0.0,414.45,35.7,Express,8.61,2024-12,2024
ORD-03029,2025-05-15,CUST-0060,Corporate,East,Furniture,Recliner Sofa,2,0.0,13675.4,1309.31,Express,9.57,2025-05,2025
ORD-01490,2024-04-16,CUST-1213,Consumer,North,Electronics,Noise Cancelling Headphones,1,0.0,4693.67,1361.93,Express,29.02,2024-04,2024
ORD-01103,2025-10-04,CUST-0175,Consumer,South,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2025-10,2025
ORD-01732,2025-11-14,CUST-1354,Consumer,West,Electronics,USB-C Charger,3,0.0,7806.93,1559.21,Express,19.97,2025-11,2025
ORD-02504,2025-05-20,CUST-0253,Consumer,East,Clothing,Sports Cap,1,0.0,1518.88,166.04,Standard,10.93,2025-05,2025
ORD-01320,2024-07-12,CUST-0256,Consumer,North,Clothing,Sports Cap,1,0.05,1442.94,136.09,Standard,9.43,2024-07,2024
ORD-01462,2025-01-25,CUST-1018,Home Office,North,Office Supplies,Desk Organizer,1,0.0,180.74,23.09,Standard,12.78,2025-01,2025
ORD-01564,2024-06-22,CUST-0618,Consumer,West,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-06,2024
ORD-01353,2024-09-06,CUST-1204,Corporate,West,Furniture,Filing Cabinet,1,0.1,6931.02,1534.35,Standard,22.14,2024-09,2024
ORD-02096,2024-05-09,CUST-0491,Corporate,West,Electronics,Laptop Stand,2,0.1,3288.76,725.33,Standard,22.05,2024-05,2024
ORD-02589,2025-05-27,CUST-0584,Consumer,North,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-05,2025
ORD-01092,2025-07-28,CUST-0436,Corporate,West,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2025-07,2025
ORD-01977,2025-04-11,CUST-0090,Consumer,South,Furniture,Wall Shelf,1,0.15,7579.5,1159.01,Standard,15.29,2025-04,2025
ORD-02875,2024-12-02,CUST-0746,Home Office,South,Electronics,Bluetooth Speaker,1,0.0,5868.36,1183.09,Standard,20.16,2024-12,2024
ORD-02478,2024-03-02,CUST-1092,Corporate,North,Office Supplies,Sticky Notes Pack,1,0.0,245.23,39.58,Standard,16.14,2024-03,2024
ORD-01725,2024-04-26,CUST-0618,Corporate,North,Clothing,Formal Shirt,2,0.0,4044.04,413.86,Standard,10.23,2024-04,2024
ORD-02560,2024-10-09,CUST-0113,Corporate,North,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2024-10,2024
ORD-02064,2024-12-10,CUST-0576,Corporate,East,Electronics,Laptop Stand,2,0.05,3471.47,817.7,Standard,23.55,2024-12,2024
ORD-01314,2024-12-28,CUST-0241,Consumer,South,Office Supplies,Ballpoint Pen Box,4,0.05,305.22,99.11,Same Day,32.47,2024-12,2024
ORD-01599,2025-03-07,CUST-0994,Corporate,South,Office Supplies,Stapler,2,0.15,429.18,73.08,Standard,17.03,2025-03,2025
ORD-02492,2025-02-11,CUST-0509,Consumer,North,Electronics,USB-C Charger,1,0.0,2602.31,519.74,Standard,19.97,2025-02,2025
ORD-02870,2024-10-17,CUST-1018,Consumer,West,Office Supplies,Whiteboard Marker Set,1,0.0,162.3,47.11,Standard,29.03,2024-10,2024
ORD-02581,2024-02-10,CUST-0666,Consumer,North,Electronics,Power Bank 10000mAh,3,0.0,4869.45,1270.19,Standard,26.08,2024-02,2024
ORD-03023,2024-04-15,CUST-1212,Consumer,East,Electronics,Laptop Stand,1,0.0,1827.09,457.78,Same Day,25.06,2024-04,2024
ORD-02331,2024-10-03,CUST-1119,Corporate,South,Clothing,Sports Cap,1,0.0,1518.88,166.04,Standard,10.93,2024-10,2024
ORD-02882,2024-10-21,CUST-1359,Consumer,North,Electronics,Laptop Stand,2,0.0,3654.18,915.55,Express,25.05,2024-10,2024
ORD-01509,2024-12-06,CUST-0016,Home Office,East,Electronics,Power Bank 10000mAh,1,0.0,1623.15,423.4,Standard,26.09,2024-12,2024
ORD-01303,2025-11-15,CUST-1364,Corporate,South,Furniture,Study Table,1,0.0,6547.2,770.82,Standard,11.77,2025-11,2025
ORD-02520,2024-03-20,CUST-0482,Home Office,North,Office Supplies,Whiteboard Marker Set,2,0.05,308.37,84.88,Standard,27.53,2024-03,2024
ORD-02021,2024-06-25,CUST-0459,Consumer,North,Clothing,Hoodie,1,0.0,1557.8,323.78,Standard,20.78,2024-06,2024
ORD-01252,2024-01-22,CUST-0931,Corporate,North,Office Supplies,Stapler,1,0.0,252.46,54.35,Standard,21.53,2024-01,2024
ORD-02076,2025-09-08,CUST-0292,Consumer,South,Electronics,Webcam HD,1,0.0,4621.72,955.68,Standard,20.68,2025-09,2025
ORD-02949,2025-10-10,CUST-0197,Corporate,North,Clothing,Denim Jeans,1,0.1,474.74,99.06,Standard,20.87,2025-10,2025
ORD-02189,2024-12-02,CUST-0087,Consumer,West,Clothing,Sports Cap,2,0.05,2885.87,272.18,Express,9.43,2024-12,2024
ORD-02772,2025-12-17,CUST-1183,Consumer,North,Office Supplies,Stapler,1,0.05,239.84,48.04,Standard,20.03,2025-12,2025
ORD-02884,2025-10-28,CUST-0548,Consumer,South,Office Supplies,Sticky Notes Pack,2,0.0,490.46,79.16,Express,16.14,2025-10,2025
ORD-01950,2025-11-21,CUST-0522,Consumer,North,Clothing,Running Shoes,1,0.0,1063.11,254.67,Standard,23.96,2025-11,2025
ORD-02075,2024-10-05,CUST-1039,Corporate,East,Office Supplies,Printer Ink Cartridge,1,0.0,370.95,92.51,Standard,24.94,2024-10,2024
ORD-01708,2024-07-17,CUST-0671,Corporate,North,Furniture,Office Chair,1,0.05,12056.41,3492.86,Standard,28.97,2024-07,2024
